dataset,query_id,model,ndcg@10,recall@100,precision@10,reciprocal_rank,average_precision
scifact,1379,hybrid,0.8285418996677884,1.0,0.4,1.0,0.6238095238095237
scifact,1382,hybrid,0.3154648767857287,1.0,0.1,0.125,0.125
scifact,1385,hybrid,1.0,1.0,0.1,1.0,1.0
scifact,1389,hybrid,1.0,1.0,0.1,1.0,1.0
scifact,1395,hybrid,0.430676558073393,1.0,0.1,0.25,0.25
scifact,141,hybrid,1.0,1.0,0.2,1.0,1.0
scifact,142,hybrid,1.0,1.0,0.1,1.0,1.0
scifact,143,hybrid,1.0,1.0,0.1,1.0,1.0
scifact,146,hybrid,1.0,1.0,0.1,1.0,1.0
scifact,148,hybrid,1.0,1.0,0.1,1.0,1.0
scifact,163,hybrid,1.0,1.0,0.1,1.0,1.0
scifact,171,hybrid,1.0,1.0,0.1,1.0,1.0
scifact,179,hybrid,0.8477774488692931,1.0,0.4,1.0,0.6666666666666666
scifact,180,hybrid,1.0,1.0,0.1,1.0,1.0
scifact,183,hybrid,1.0,1.0,0.1,1.0,1.0
scifact,185,hybrid,0.3333333333333333,1.0,0.1,0.1428571428571428,0.1428571428571428
scifact,198,hybrid,0.6309297535714575,1.0,0.1,0.5,0.5
scifact,208,hybrid,1.0,1.0,0.1,1.0,1.0
scifact,212,hybrid,0.2890648263178879,1.0,0.1,0.1,0.1
scifact,213,hybrid,0.3333333333333333,1.0,0.1,0.1428571428571428,0.1428571428571428
scifact,216,hybrid,1.0,1.0,0.1,1.0,1.0
scifact,217,hybrid,1.0,1.0,0.1,1.0,1.0
scifact,218,hybrid,1.0,1.0,0.1,1.0,1.0
scifact,219,hybrid,1.0,1.0,0.1,1.0,1.0
scifact,230,hybrid,1.0,1.0,0.1,1.0,1.0
scifact,232,hybrid,1.0,1.0,0.1,1.0,1.0
scifact,233,hybrid,1.0,1.0,0.1,1.0,1.0
scifact,236,hybrid,1.0,1.0,0.1,1.0,1.0
scifact,237,hybrid,0.6309297535714575,1.0,0.1,0.5,0.5
scifact,238,hybrid,0.3333333333333333,1.0,0.1,0.1428571428571428,0.1428571428571428
scifact,239,hybrid,0.0,1.0,0.0,0.0454545454545454,0.0454545454545454
scifact,248,hybrid,1.0,1.0,0.1,1.0,1.0
scifact,249,hybrid,1.0,1.0,0.1,1.0,1.0
scifact,261,hybrid,0.1845756967795681,1.0,0.1,0.1111111111111111,0.0734126984126984
scifact,268,hybrid,1.0,1.0,0.1,1.0,1.0
scifact,269,hybrid,0.6309297535714575,1.0,0.1,0.5,0.5
scifact,274,hybrid,1.0,1.0,0.1,1.0,1.0
scifact,275,hybrid,0.6257049680303419,1.0,0.2,1.0,0.4702380952380952
scifact,279,hybrid,1.0,1.0,0.1,1.0,1.0
scifact,294,hybrid,0.6309297535714575,1.0,0.1,0.5,0.5
scifact,295,hybrid,0.5,1.0,0.1,0.3333333333333333,0.3333333333333333
scifact,298,hybrid,1.0,1.0,0.1,1.0,1.0
scifact,3,hybrid,1.0,1.0,0.1,1.0,1.0
scifact,300,hybrid,0.2890648263178879,1.0,0.1,0.1,0.1
scifact,303,hybrid,0.3010299956639812,1.0,0.1,0.1111111111111111,0.1111111111111111
scifact,312,hybrid,0.3154648767857287,1.0,0.1,0.125,0.125
scifact,314,hybrid,0.430676558073393,1.0,0.1,0.25,0.25
scifact,324,hybrid,0.5,1.0,0.1,0.3333333333333333,0.3333333333333333
scifact,327,hybrid,1.0,1.0,0.1,1.0,1.0
scifact,338,hybrid,1.0,1.0,0.1,1.0,1.0
scifact,343,hybrid,0.8772153153380493,1.0,0.2,1.0,0.75
scifact,350,hybrid,1.0,1.0,0.1,1.0,1.0
scifact,354,hybrid,1.0,1.0,0.1,1.0,1.0
scifact,36,hybrid,0.2371977127692962,1.0,0.1,0.2,0.1666666666666666
scifact,362,hybrid,1.0,1.0,0.1,1.0,1.0
scifact,380,hybrid,0.5,1.0,0.1,0.3333333333333333,0.3333333333333333
scifact,384,hybrid,0.0,1.0,0.0,0.0588235294117647,0.0588235294117647
scifact,385,hybrid,0.6509209298071326,1.0,0.2,0.5,0.5
scifact,386,hybrid,1.0,1.0,0.1,1.0,1.0
scifact,388,hybrid,0.6309297535714575,1.0,0.1,0.5,0.5
scifact,399,hybrid,1.0,1.0,0.1,1.0,1.0
scifact,410,hybrid,1.0,1.0,0.1,1.0,1.0
scifact,411,hybrid,1.0,1.0,0.1,1.0,1.0
scifact,415,hybrid,0.3562071871080222,1.0,0.1,0.1666666666666666,0.1666666666666666
scifact,42,hybrid,1.0,1.0,0.1,1.0,1.0
scifact,421,hybrid,0.0,0.0,0.0,0.0,0.0
scifact,431,hybrid,0.0,1.0,0.0,0.0238095238095238,0.0238095238095238
scifact,436,hybrid,1.0,1.0,0.1,1.0,1.0
scifact,437,hybrid,0.0,0.0,0.0,0.0,0.0
scifact,439,hybrid,1.0,1.0,0.1,1.0,1.0
scifact,440,hybrid,0.6309297535714575,1.0,0.1,0.5,0.5
scifact,443,hybrid,1.0,1.0,0.1,1.0,1.0
scifact,452,hybrid,0.2371977127692962,1.0,0.1,0.2,0.132258064516129
scifact,475,hybrid,0.3154648767857287,1.0,0.1,0.125,0.125
scifact,478,hybrid,1.0,1.0,0.1,1.0,1.0
scifact,48,hybrid,0.3010299956639812,1.0,0.1,0.1111111111111111,0.1111111111111111
scifact,49,hybrid,1.0,1.0,0.1,1.0,1.0
scifact,491,hybrid,1.0,1.0,0.1,1.0,1.0
scifact,5,hybrid,1.0,1.0,0.1,1.0,1.0
scifact,50,hybrid,1.0,1.0,0.1,1.0,1.0
scifact,501,hybrid,1.0,1.0,0.1,1.0,1.0
scifact,502,hybrid,0.0,0.0,0.0,0.0,0.0
scifact,507,hybrid,0.6309297535714575,1.0,0.1,0.5,0.5
scifact,508,hybrid,0.0,1.0,0.0,0.0158730158730158,0.0158730158730158
scifact,51,hybrid,1.0,1.0,0.1,1.0,1.0
scifact,513,hybrid,1.0,1.0,0.1,1.0,1.0
scifact,514,hybrid,0.6309297535714575,1.0,0.1,0.5,0.5
scifact,516,hybrid,1.0,1.0,0.1,1.0,1.0
scifact,517,hybrid,0.0,1.0,0.0,0.02,0.02
scifact,521,hybrid,0.6309297535714575,1.0,0.1,0.5,0.5
scifact,525,hybrid,1.0,1.0,0.1,1.0,1.0
scifact,527,hybrid,0.6309297535714575,1.0,0.1,0.5,0.5
scifact,528,hybrid,1.0,1.0,0.1,1.0,1.0
scifact,53,hybrid,1.0,1.0,0.1,1.0,1.0
scifact,532,hybrid,1.0,1.0,0.1,1.0,1.0
scifact,533,hybrid,1.0,1.0,0.1,1.0,1.0
scifact,535,hybrid,0.0,1.0,0.0,0.0416666666666666,0.0416666666666666
scifact,536,hybrid,1.0,1.0,0.1,1.0,1.0
scifact,539,hybrid,1.0,1.0,0.1,1.0,1.0
scifact,54,hybrid,0.5,1.0,0.1,0.3333333333333333,0.3333333333333333
scifact,540,hybrid,0.6131471927654584,1.0,0.1,1.0,0.5128205128205128
scifact,544,hybrid,0.0,1.0,0.0,0.0714285714285714,0.0714285714285714
scifact,549,hybrid,1.0,1.0,0.1,1.0,1.0
scifact,551,hybrid,0.5,1.0,0.1,0.3333333333333333,0.3333333333333333
scifact,552,hybrid,1.0,1.0,0.1,1.0,1.0
scifact,554,hybrid,0.0,1.0,0.0,0.0526315789473684,0.0526315789473684
scifact,56,hybrid,1.0,1.0,0.1,1.0,1.0
scifact,560,hybrid,0.0,0.0,0.0,0.0,0.0
scifact,569,hybrid,0.6309297535714575,1.0,0.1,0.5,0.5
scifact,57,hybrid,1.0,1.0,0.1,1.0,1.0
scifact,575,hybrid,0.0,1.0,0.0,0.0909090909090909,0.0909090909090909
scifact,577,hybrid,0.0,0.0,0.0,0.0,0.0
scifact,578,hybrid,1.0,1.0,0.1,1.0,1.0
scifact,587,hybrid,0.6309297535714575,1.0,0.1,0.5,0.5
scifact,589,hybrid,1.0,1.0,0.1,1.0,1.0
scifact,593,hybrid,1.0,1.0,0.1,1.0,1.0
scifact,597,hybrid,1.0,1.0,0.3,1.0,1.0
scifact,598,hybrid,0.5,1.0,0.1,0.3333333333333333,0.3333333333333333
scifact,613,hybrid,1.0,1.0,0.1,1.0,1.0
scifact,619,hybrid,0.0,0.5,0.0,0.027027027027027,0.0135135135135135
scifact,623,hybrid,0.0,1.0,0.0,0.05,0.05
scifact,628,hybrid,0.6309297535714575,1.0,0.1,0.5,0.5
scifact,636,hybrid,1.0,1.0,0.1,1.0,1.0
scifact,637,hybrid,0.6309297535714575,1.0,0.1,0.5,0.5
scifact,641,hybrid,0.8772153153380493,1.0,0.2,1.0,0.75
scifact,644,hybrid,0.6309297535714575,1.0,0.1,0.5,0.5
scifact,649,hybrid,1.0,1.0,0.1,1.0,1.0
scifact,659,hybrid,0.6309297535714575,1.0,0.1,0.5,0.5
scifact,660,hybrid,0.5,1.0,0.1,0.3333333333333333,0.3333333333333333
scifact,674,hybrid,1.0,1.0,0.1,1.0,1.0
scifact,684,hybrid,0.6309297535714575,1.0,0.1,0.5,0.5
scifact,690,hybrid,0.0,1.0,0.0,0.0416666666666666,0.0416666666666666
scifact,691,hybrid,0.6309297535714575,1.0,0.1,0.5,0.5
scifact,692,hybrid,1.0,1.0,0.1,1.0,1.0
scifact,693,hybrid,1.0,1.0,0.1,1.0,1.0
scifact,70,hybrid,1.0,1.0,0.2,1.0,1.0
scifact,700,hybrid,0.430676558073393,1.0,0.1,0.25,0.25
scifact,702,hybrid,0.3333333333333333,1.0,0.1,0.1428571428571428,0.1428571428571428
scifact,715,hybrid,0.0,1.0,0.0,0.0263157894736842,0.0263157894736842
scifact,716,hybrid,0.0,0.0,0.0,0.0,0.0
scifact,718,hybrid,1.0,1.0,0.1,1.0,1.0
scifact,72,hybrid,0.3010299956639812,1.0,0.1,0.1111111111111111,0.1111111111111111
scifact,721,hybrid,1.0,1.0,0.1,1.0,1.0
scifact,723,hybrid,1.0,1.0,0.1,1.0,1.0
scifact,727,hybrid,0.3562071871080222,1.0,0.1,0.1666666666666666,0.1666666666666666
scifact,728,hybrid,0.8503449055347546,1.0,0.2,1.0,0.7
scifact,729,hybrid,0.5,1.0,0.1,0.3333333333333333,0.3333333333333333
scifact,742,hybrid,1.0,1.0,0.1,1.0,1.0
scifact,743,hybrid,1.0,1.0,0.1,1.0,1.0
scifact,744,hybrid,0.6309297535714575,1.0,0.1,0.5,0.5
scifact,75,hybrid,1.0,1.0,0.1,1.0,1.0
scifact,756,hybrid,0.5,1.0,0.1,0.3333333333333333,0.3333333333333333
scifact,759,hybrid,1.0,1.0,0.1,1.0,1.0
scifact,768,hybrid,0.0,1.0,0.0,0.0222222222222222,0.0222222222222222
scifact,770,hybrid,1.0,1.0,0.1,1.0,1.0
scifact,775,hybrid,0.0,0.0,0.0,0.0,0.0
scifact,781,hybrid,1.0,1.0,0.1,1.0,1.0
scifact,783,hybrid,0.0,1.0,0.0,0.0121951219512195,0.0121951219512195
scifact,784,hybrid,0.430676558073393,1.0,0.1,0.25,0.25
scifact,785,hybrid,0.5,1.0,0.1,0.3333333333333333,0.3333333333333333
scifact,793,hybrid,1.0,1.0,0.1,1.0,1.0
scifact,800,hybrid,0.3333333333333333,1.0,0.1,0.1428571428571428,0.1428571428571428
scifact,805,hybrid,1.0,1.0,0.1,1.0,1.0
scifact,808,hybrid,1.0,1.0,0.1,1.0,1.0
scifact,811,hybrid,1.0,1.0,0.1,1.0,1.0
scifact,814,hybrid,1.0,1.0,0.1,1.0,1.0
scifact,820,hybrid,0.0,1.0,0.0,0.0333333333333333,0.0333333333333333
scifact,821,hybrid,0.0,1.0,0.0,0.0333333333333333,0.0333333333333333
scifact,823,hybrid,1.0,1.0,0.1,1.0,1.0
scifact,830,hybrid,0.0,1.0,0.0,0.0263157894736842,0.0263157894736842
scifact,831,hybrid,0.0,1.0,0.0,0.0344827586206896,0.0344827586206896
scifact,832,hybrid,1.0,1.0,0.1,1.0,1.0
scifact,834,hybrid,0.0,1.0,0.0,0.0161290322580645,0.0161290322580645
scifact,837,hybrid,0.5,1.0,0.1,0.3333333333333333,0.3333333333333333
scifact,839,hybrid,1.0,1.0,0.1,1.0,1.0
scifact,845,hybrid,1.0,1.0,0.1,1.0,1.0
scifact,847,hybrid,1.0,1.0,0.1,1.0,1.0
scifact,852,hybrid,1.0,1.0,0.1,1.0,1.0
scifact,859,hybrid,1.0,1.0,0.1,1.0,1.0
scifact,870,hybrid,0.0,0.0,0.0,0.0,0.0
scifact,873,hybrid,0.2090905274901754,0.8,0.2,0.125,0.1410111755856436
scifact,879,hybrid,1.0,1.0,0.1,1.0,1.0
scifact,880,hybrid,1.0,1.0,0.1,1.0,1.0
scifact,882,hybrid,1.0,1.0,0.1,1.0,1.0
scifact,887,hybrid,0.0,0.0,0.0,0.0,0.0
scifact,903,hybrid,1.0,1.0,0.1,1.0,1.0
scifact,904,hybrid,1.0,1.0,0.1,1.0,1.0
scifact,907,hybrid,1.0,1.0,0.1,1.0,1.0
scifact,911,hybrid,1.0,1.0,0.1,1.0,1.0
scifact,913,hybrid,0.0,1.0,0.0,0.0161290322580645,0.0161290322580645
scifact,914,hybrid,0.0,1.0,0.0,0.025,0.025
scifact,921,hybrid,1.0,1.0,0.1,1.0,1.0
scifact,922,hybrid,1.0,1.0,0.1,1.0,1.0
scifact,936,hybrid,0.430676558073393,1.0,0.1,0.25,0.25
scifact,94,hybrid,0.5,1.0,0.1,0.3333333333333333,0.3333333333333333
scifact,956,hybrid,1.0,1.0,0.1,1.0,1.0
scifact,957,hybrid,1.0,1.0,0.1,1.0,1.0
scifact,960,hybrid,1.0,1.0,0.1,1.0,1.0
scifact,967,hybrid,1.0,1.0,0.2,1.0,1.0
scifact,971,hybrid,0.6533933590057491,1.0,0.4,0.3333333333333333,0.5249999999999999
scifact,975,hybrid,0.0,0.0,0.0,0.0,0.0
scifact,982,hybrid,1.0,1.0,0.1,1.0,1.0
scifact,985,hybrid,1.0,1.0,0.1,1.0,1.0
scifact,99,hybrid,1.0,1.0,0.1,1.0,1.0
scifact,993,hybrid,0.6309297535714575,1.0,0.1,0.5,0.5
scifact,1,hybrid_reranker,0.0,0.0,0.0,0.0,0.0
scifact,100,hybrid_reranker,1.0,1.0,0.1,1.0,1.0
scifact,1012,hybrid_reranker,1.0,1.0,0.1,1.0,1.0
scifact,1014,hybrid_reranker,1.0,1.0,0.1,1.0,1.0
scifact,1019,hybrid_reranker,0.6309297535714575,1.0,0.1,0.5,0.5
scifact,1020,hybrid_reranker,0.3868528072345416,1.0,0.1,0.2,0.2
scifact,1021,hybrid_reranker,0.430676558073393,1.0,0.1,0.25,0.25
scifact,1024,hybrid_reranker,1.0,1.0,0.1,1.0,1.0
scifact,1029,hybrid_reranker,0.7653606369886217,1.0,0.2,1.0,0.712121212121212
scifact,1041,hybrid_reranker,0.2043823975884861,1.0,0.1,0.1428571428571428,0.1623376623376623
scifact,1049,hybrid_reranker,0.2890648263178879,1.0,0.1,0.1,0.1
scifact,1062,hybrid_reranker,1.0,1.0,0.1,1.0,1.0
scifact,1086,hybrid_reranker,1.0,1.0,0.1,1.0,1.0
scifact,1088,hybrid_reranker,0.5,1.0,0.1,0.3333333333333333,0.3333333333333333
scifact,1089,hybrid_reranker,1.0,1.0,0.1,1.0,1.0
scifact,1099,hybrid_reranker,0.5,1.0,0.1,0.3333333333333333,0.3333333333333333
scifact,1100,hybrid_reranker,1.0,1.0,0.1,1.0,1.0
scifact,1104,hybrid_reranker,1.0,1.0,0.1,1.0,1.0
scifact,1107,hybrid_reranker,1.0,1.0,0.1,1.0,1.0
scifact,1110,hybrid_reranker,0.0,0.0,0.0,0.0,0.0
scifact,1121,hybrid_reranker,1.0,1.0,0.1,1.0,1.0
scifact,113,hybrid_reranker,1.0,1.0,0.1,1.0,1.0
scifact,1130,hybrid_reranker,1.0,1.0,0.1,1.0,1.0
scifact,1132,hybrid_reranker,0.2371977127692962,1.0,0.1,0.2,0.1454545454545454
scifact,1137,hybrid_reranker,1.0,1.0,0.1,1.0,1.0
scifact,1140,hybrid_reranker,1.0,1.0,0.1,1.0,1.0
scifact,1144,hybrid_reranker,1.0,1.0,0.1,1.0,1.0
scifact,1146,hybrid_reranker,1.0,1.0,0.1,1.0,1.0
scifact,115,hybrid_reranker,1.0,1.0,0.1,1.0,1.0
scifact,1150,hybrid_reranker,1.0,1.0,0.1,1.0,1.0
scifact,1163,hybrid_reranker,1.0,1.0,0.1,1.0,1.0
scifact,1175,hybrid_reranker,0.0,0.0,0.0,0.0,0.0
scifact,1179,hybrid_reranker,0.0,1.0,0.0,0.0192307692307692,0.0192307692307692
scifact,118,hybrid_reranker,1.0,1.0,0.1,1.0,1.0
scifact,1180,hybrid_reranker,1.0,1.0,0.1,1.0,1.0
scifact,1185,hybrid_reranker,1.0,1.0,0.1,1.0,1.0
scifact,1187,hybrid_reranker,1.0,1.0,0.1,1.0,1.0
scifact,1191,hybrid_reranker,0.0,1.0,0.0,0.0625,0.0625
scifact,1194,hybrid_reranker,1.0,1.0,0.1,1.0,1.0
scifact,1196,hybrid_reranker,0.430676558073393,1.0,0.1,0.25,0.25
scifact,1197,hybrid_reranker,0.3868528072345416,1.0,0.1,0.2,0.2
scifact,1199,hybrid_reranker,0.0,0.0,0.0,0.0,0.0
scifact,1200,hybrid_reranker,0.0,0.0,0.0,0.0,0.0
scifact,1202,hybrid_reranker,0.6309297535714575,1.0,0.1,0.5,0.5
scifact,1204,hybrid_reranker,0.6309297535714575,1.0,0.1,0.5,0.5
scifact,1207,hybrid_reranker,1.0,1.0,0.1,1.0,1.0
scifact,1213,hybrid_reranker,0.0,0.0,0.0,0.0,0.0
scifact,1216,hybrid_reranker,1.0,1.0,0.1,1.0,1.0
scifact,1221,hybrid_reranker,0.3333333333333333,1.0,0.1,0.1428571428571428,0.1428571428571428
scifact,1225,hybrid_reranker,0.3562071871080222,1.0,0.1,0.1666666666666666,0.1666666666666666
scifact,1226,hybrid_reranker,0.0,1.0,0.0,0.0129870129870129,0.0129870129870129
scifact,1232,hybrid_reranker,1.0,1.0,0.1,1.0,1.0
scifact,124,hybrid_reranker,1.0,1.0,0.1,1.0,1.0
scifact,1241,hybrid_reranker,1.0,1.0,0.1,1.0,1.0
scifact,1245,hybrid_reranker,0.0,1.0,0.0,0.0625,0.0625
scifact,1259,hybrid_reranker,1.0,1.0,0.1,1.0,1.0
scifact,1262,hybrid_reranker,1.0,1.0,0.1,1.0,1.0
scifact,1266,hybrid_reranker,1.0,1.0,0.1,1.0,1.0
scifact,127,hybrid_reranker,0.6309297535714575,1.0,0.1,0.5,0.5
scifact,1270,hybrid_reranker,1.0,1.0,0.1,1.0,1.0
scifact,1271,hybrid_reranker,1.0,1.0,0.1,1.0,1.0
scifact,1272,hybrid_reranker,0.0,1.0,0.0,0.024390243902439,0.024390243902439
scifact,1273,hybrid_reranker,1.0,1.0,0.1,1.0,1.0
scifact,1274,hybrid_reranker,0.8072467605676945,1.0,0.3,1.0,0.6095238095238095
scifact,1278,hybrid_reranker,0.0,1.0,0.0,0.0588235294117647,0.0588235294117647
scifact,1279,hybrid_reranker,0.0,1.0,0.0,0.0104166666666666,0.0104166666666666
scifact,128,hybrid_reranker,0.0,1.0,0.0,0.0909090909090909,0.0909090909090909
scifact,1280,hybrid_reranker,0.3868528072345416,1.0,0.1,0.2,0.2
scifact,1281,hybrid_reranker,0.0,1.0,0.0,0.02,0.02
scifact,1282,hybrid_reranker,1.0,1.0,0.1,1.0,1.0
scifact,129,hybrid_reranker,1.0,1.0,0.1,1.0,1.0
scifact,1290,hybrid_reranker,1.0,1.0,0.1,1.0,1.0
scifact,1292,hybrid_reranker,0.3562071871080222,1.0,0.1,0.1666666666666666,0.1666666666666666
scifact,1298,hybrid_reranker,1.0,1.0,0.1,1.0,1.0
scifact,13,hybrid_reranker,0.0,1.0,0.0,0.0161290322580645,0.0161290322580645
scifact,130,hybrid_reranker,1.0,1.0,0.1,1.0,1.0
scifact,1303,hybrid_reranker,0.3562071871080222,1.0,0.1,0.1666666666666666,0.1666666666666666
scifact,1316,hybrid_reranker,0.0,1.0,0.0,0.0476190476190476,0.0476190476190476
scifact,1319,hybrid_reranker,1.0,1.0,0.1,1.0,1.0
scifact,132,hybrid_reranker,0.0,0.0,0.0,0.0,0.0
scifact,1320,hybrid_reranker,1.0,1.0,0.1,1.0,1.0
scifact,133,hybrid_reranker,0.3847308995175917,0.8,0.3,0.3333333333333333,0.2438095238095237
scifact,1332,hybrid_reranker,0.0,0.0,0.0,0.0,0.0
scifact,1335,hybrid_reranker,1.0,1.0,0.1,1.0,1.0
scifact,1336,hybrid_reranker,1.0,1.0,0.1,1.0,1.0
scifact,1337,hybrid_reranker,1.0,1.0,0.1,1.0,1.0
scifact,1339,hybrid_reranker,1.0,1.0,0.1,1.0,1.0
scifact,1344,hybrid_reranker,0.2890648263178879,1.0,0.1,0.1,0.1
scifact,1352,hybrid_reranker,1.0,1.0,0.1,1.0,1.0
scifact,1359,hybrid_reranker,1.0,1.0,0.1,1.0,1.0
scifact,1362,hybrid_reranker,0.0,1.0,0.0,0.0909090909090909,0.0909090909090909
scifact,1363,hybrid_reranker,0.2890648263178879,1.0,0.1,0.1,0.1
scifact,1368,hybrid_reranker,0.3010299956639812,1.0,0.1,0.1111111111111111,0.1111111111111111
scifact,137,hybrid_reranker,1.0,1.0,0.1,1.0,1.0
scifact,1370,hybrid_reranker,0.3154648767857287,1.0,0.1,0.125,0.125
scifact,1379,hybrid_reranker,0.7315682114753617,1.0,0.4,0.5,0.6083333333333333
scifact,1382,hybrid_reranker,1.0,1.0,0.1,1.0,1.0
scifact,1385,hybrid_reranker,1.0,1.0,0.1,1.0,1.0
scifact,1389,hybrid_reranker,1.0,1.0,0.1,1.0,1.0
scifact,1395,hybrid_reranker,0.6309297535714575,1.0,0.1,0.5,0.5
scifact,141,hybrid_reranker,0.9197207891481876,1.0,0.2,1.0,0.8333333333333333
scifact,142,hybrid_reranker,1.0,1.0,0.1,1.0,1.0
scifact,143,hybrid_reranker,1.0,1.0,0.1,1.0,1.0
scifact,146,hybrid_reranker,1.0,1.0,0.1,1.0,1.0
scifact,148,hybrid_reranker,1.0,1.0,0.1,1.0,1.0
scifact,163,hybrid_reranker,1.0,1.0,0.1,1.0,1.0
scifact,171,hybrid_reranker,1.0,1.0,0.1,1.0,1.0
scifact,179,hybrid_reranker,0.7053571733135213,1.0,0.4,0.5,0.5416666666666666
scifact,180,hybrid_reranker,1.0,1.0,0.1,1.0,1.0
scifact,183,hybrid_reranker,0.430676558073393,1.0,0.1,0.25,0.25
scifact,185,hybrid_reranker,0.430676558073393,1.0,0.1,0.25,0.25
scifact,198,hybrid_reranker,0.3010299956639812,1.0,0.1,0.1111111111111111,0.1111111111111111
scifact,208,hybrid_reranker,1.0,1.0,0.1,1.0,1.0
scifact,212,hybrid_reranker,0.3333333333333333,1.0,0.1,0.1428571428571428,0.1428571428571428
scifact,213,hybrid_reranker,0.3333333333333333,1.0,0.1,0.1428571428571428,0.1428571428571428
scifact,216,hybrid_reranker,1.0,1.0,0.1,1.0,1.0
scifact,217,hybrid_reranker,1.0,1.0,0.1,1.0,1.0
scifact,218,hybrid_reranker,1.0,1.0,0.1,1.0,1.0
scifact,219,hybrid_reranker,1.0,1.0,0.1,1.0,1.0
scifact,230,hybrid_reranker,1.0,1.0,0.1,1.0,1.0
scifact,232,hybrid_reranker,0.6309297535714575,1.0,0.1,0.5,0.5
scifact,233,hybrid_reranker,1.0,1.0,0.1,1.0,1.0
scifact,236,hybrid_reranker,1.0,1.0,0.1,1.0,1.0
scifact,237,hybrid_reranker,1.0,1.0,0.1,1.0,1.0
scifact,238,hybrid_reranker,0.0,1.0,0.0,0.0588235294117647,0.0588235294117647
scifact,239,hybrid_reranker,0.0,1.0,0.0,0.0454545454545454,0.0454545454545454
scifact,248,hybrid_reranker,1.0,1.0,0.1,1.0,1.0
scifact,249,hybrid_reranker,1.0,1.0,0.1,1.0,1.0
scifact,261,hybrid_reranker,0.3868528072345416,1.0,0.1,0.5,0.2678571428571428
scifact,268,hybrid_reranker,0.6309297535714575,1.0,0.1,0.5,0.5
scifact,269,hybrid_reranker,0.6309297535714575,1.0,0.1,0.5,0.5
scifact,274,hybrid_reranker,1.0,1.0,0.1,1.0,1.0
scifact,275,hybrid_reranker,0.7039180890341347,1.0,0.2,1.0,0.5972222222222222
scifact,279,hybrid_reranker,1.0,1.0,0.1,1.0,1.0
scifact,294,hybrid_reranker,1.0,1.0,0.1,1.0,1.0
scifact,295,hybrid_reranker,1.0,1.0,0.1,1.0,1.0
scifact,298,hybrid_reranker,1.0,1.0,0.1,1.0,1.0
scifact,3,hybrid_reranker,0.6309297535714575,1.0,0.1,0.5,0.5
scifact,300,hybrid_reranker,0.3868528072345416,1.0,0.1,0.2,0.2
scifact,303,hybrid_reranker,0.0,1.0,0.0,0.0909090909090909,0.0909090909090909
scifact,312,hybrid_reranker,0.3333333333333333,1.0,0.1,0.1428571428571428,0.1428571428571428
scifact,314,hybrid_reranker,0.3010299956639812,1.0,0.1,0.1111111111111111,0.1111111111111111
scifact,324,hybrid_reranker,0.3010299956639812,1.0,0.1,0.1111111111111111,0.1111111111111111
scifact,327,hybrid_reranker,1.0,1.0,0.1,1.0,1.0
scifact,338,hybrid_reranker,1.0,1.0,0.1,1.0,1.0
scifact,343,hybrid_reranker,0.6934264036172708,1.0,0.2,0.5,0.5833333333333333
scifact,350,hybrid_reranker,1.0,1.0,0.1,1.0,1.0
scifact,354,hybrid_reranker,1.0,1.0,0.1,1.0,1.0
scifact,36,hybrid_reranker,0.411833840435435,1.0,0.2,0.1666666666666666,0.2083333333333333
scifact,362,hybrid_reranker,1.0,1.0,0.1,1.0,1.0
scifact,380,hybrid_reranker,1.0,1.0,0.1,1.0,1.0
scifact,384,hybrid_reranker,0.5,1.0,0.1,0.3333333333333333,0.3333333333333333
scifact,385,hybrid_reranker,0.6934264036172708,1.0,0.2,0.5,0.5833333333333333
scifact,386,hybrid_reranker,1.0,1.0,0.1,1.0,1.0
scifact,388,hybrid_reranker,0.2890648263178879,1.0,0.1,0.1,0.1
scifact,399,hybrid_reranker,1.0,1.0,0.1,1.0,1.0
scifact,410,hybrid_reranker,1.0,1.0,0.1,1.0,1.0
scifact,411,hybrid_reranker,1.0,1.0,0.1,1.0,1.0
scifact,415,hybrid_reranker,0.3154648767857287,1.0,0.1,0.125,0.125
scifact,42,hybrid_reranker,1.0,1.0,0.1,1.0,1.0
scifact,421,hybrid_reranker,0.0,0.0,0.0,0.0,0.0
scifact,431,hybrid_reranker,0.0,1.0,0.0,0.0238095238095238,0.0238095238095238
scifact,436,hybrid_reranker,1.0,1.0,0.1,1.0,1.0
scifact,437,hybrid_reranker,0.0,0.0,0.0,0.0,0.0
scifact,439,hybrid_reranker,0.430676558073393,1.0,0.1,0.25,0.25
scifact,440,hybrid_reranker,0.3868528072345416,1.0,0.1,0.2,0.2
scifact,443,hybrid_reranker,1.0,1.0,0.1,1.0,1.0
scifact,452,hybrid_reranker,0.2640681225725909,1.0,0.1,0.25,0.157258064516129
scifact,475,hybrid_reranker,0.3333333333333333,1.0,0.1,0.1428571428571428,0.1428571428571428
scifact,478,hybrid_reranker,1.0,1.0,0.1,1.0,1.0
scifact,48,hybrid_reranker,1.0,1.0,0.1,1.0,1.0
scifact,49,hybrid_reranker,1.0,1.0,0.1,1.0,1.0
scifact,491,hybrid_reranker,0.6309297535714575,1.0,0.1,0.5,0.5
scifact,5,hybrid_reranker,1.0,1.0,0.1,1.0,1.0
scifact,50,hybrid_reranker,1.0,1.0,0.1,1.0,1.0
scifact,501,hybrid_reranker,1.0,1.0,0.1,1.0,1.0
